,Suburb_id,Suburb,Postcode,LGA,City,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
4888,1071,Albert Park,3206,City of Port Phillip,Melbourne,-37.8438609,144.95145359999998,Carbless Cafe,-37.84115922932913,144.95405746089028,Café
4889,1071,Albert Park,3206,City of Port Phillip,Melbourne,-37.8438609,144.95145359999998,Priscilla Jones,-37.843265809632435,144.94622307988965,Café
4890,1071,Albert Park,3206,City of Port Phillip,Melbourne,-37.8438609,144.95145359999998,Laurent Bakery,-37.84107497332729,144.954933061074,Bakery
4891,1071,Albert Park,3206,City of Port Phillip,Melbourne,-37.8438609,144.95145359999998,VicAsia,-37.844744886631204,144.95102844158941,Asian Restaurant
4892,1071,Albert Park,3206,City of Port Phillip,Melbourne,-37.8438609,144.95145359999998,Tram Stop 31,-37.845714804898066,144.95000839233398,Light Rail Station
4893,1071,Albert Park,3206,City of Port Phillip,Melbourne,-37.8438609,144.95145359999998,Blue Waters,-37.84594,144.95005,Snack Place
4894,1071,Albert Park,3206,City of Port Phillip,Melbourne,-37.8438609,144.95145359999998,Yellow Door Cafe,-37.84113292074091,144.9543582051736,Café
4895,1071,Albert Park,3206,City of Port Phillip,Melbourne,-37.8438609,144.95145359999998,Cafe Saigon,-37.84632643417558,144.9490712262867,Vietnamese Restaurant
4896,1071,Albert Park,3206,City of Port Phillip,Melbourne,-37.8438609,144.95145359999998,Atta,-37.846678,144.949351,Indian Restaurant
4897,1071,Albert Park,3206,City of Port Phillip,Melbourne,-37.8438609,144.95145359999998,Charcoal Chicken,-37.84687,144.94928,Fast Food Restaurant
4898,1071,Albert Park,3206,City of Port Phillip,Melbourne,-37.8438609,144.95145359999998,Charm Thai Restaurant,-37.846971,144.948842,Thai Restaurant
4899,1071,Albert Park,3206,City of Port Phillip,Melbourne,-37.8438609,144.95145359999998,Mussels fish & chippery,-37.84723,144.94899,Seafood Restaurant
4900,1071,Albert Park,3206,City of Port Phillip,Melbourne,-37.8438609,144.95145359999998,Gasworks Theatre,-37.843776,144.946507,Theater
4901,1071,Albert Park,3206,City of Port Phillip,Melbourne,-37.8438609,144.95145359999998,Foodworks,-37.847248046534,144.94882388913695,Supermarket
4902,1071,Albert Park,3206,City of Port Phillip,Melbourne,-37.8438609,144.95145359999998,Tram Stop 32 (Route 1),-37.847409224280895,144.9484634399414,Light Rail Station
4903,1072,Albion,3020,City of Brimbank,Melbourne,-37.7755151,144.81544480000002,Sadie Black,-37.77696,144.81495,Café
4904,1073,Alphington,3078,"City of Darebin, City of Yarra",Melbourne,-37.78,145.023,Mr Wednesday,-37.77898897885574,145.02418962933535,Café
4905,1073,Alphington,3078,"City of Darebin, City of Yarra",Melbourne,-37.78,145.023,Everest Indian Restaraunt,-37.7788058493539,145.01820818081094,Indian Restaurant
4906,1073,Alphington,3078,"City of Darebin, City of Yarra",Melbourne,-37.78,145.023,Tasty Souvlaki,-37.777945620225154,145.01832275226755,Greek Restaurant
4907,1073,Alphington,3078,"City of Darebin, City of Yarra",Melbourne,-37.78,145.023,C H James,-37.7784517955103,145.0181767956644,Café
4908,1073,Alphington,3078,"City of Darebin, City of Yarra",Melbourne,-37.78,145.023,Harvest Cafe,-37.77756881713867,145.01834106445312,Café
4909,1073,Alphington,3078,"City of Darebin, City of Yarra",Melbourne,-37.78,145.023,Degani Bakery Cafe,-37.77756075673756,145.0184235298944,Café
4910,1073,Alphington,3078,"City of Darebin, City of Yarra",Melbourne,-37.78,145.023,Fairfield IGA,-37.77794343674023,145.01825059268683,Grocery Store
4911,1073,Alphington,3078,"City of Darebin, City of Yarra",Melbourne,-37.78,145.023,BP,-37.78306488,145.02010414,Gas Station
4912,1073,Alphington,3078,"City of Darebin, City of Yarra",Melbourne,-37.78,145.023,The Place,-37.7788965670658,145.01766543811885,Café
4913,1073,Alphington,3078,"City of Darebin, City of Yarra",Melbourne,-37.78,145.023,Oasis Food Paradise,-37.777693,145.018157,Food & Drink Shop
4914,1074,Altona,3018,City of Hobsons Bay,Melbourne,-37.863151200000004,144.81202180000002,The Reject Shop Altona,-37.8631512,144.8120218,Discount Store
4915,1074,Altona,3018,City of Hobsons Bay,Melbourne,-37.863151200000004,144.81202180000002,Siam Secret,-37.86427,144.81306,Thai Restaurant
4916,1074,Altona,3018,City of Hobsons Bay,Melbourne,-37.863151200000004,144.81202180000002,Harrington Sqaure,-37.864499718421776,144.8126414118339,Convenience Store
4917,1074,Altona,3018,City of Hobsons Bay,Melbourne,-37.863151200000004,144.81202180000002,Birdcage,-37.864568,144.813523,Café
4918,1074,Altona,3018,City of Hobsons Bay,Melbourne,-37.863151200000004,144.81202180000002,Westona Station,-37.86519772373602,144.81396735058527,Train Station
4919,1075,Altona Meadows,3028,City of Hobsons Bay,Melbourne,-37.8715626,144.7775818,La Porchetta Altona Meadows,-37.87399623976739,144.77702541245878,Italian Restaurant
4920,1075,Altona Meadows,3028,City of Hobsons Bay,Melbourne,-37.8715626,144.7775818,Big W,-37.87310997227664,144.7755344508995,Department Store
4921,1075,Altona Meadows,3028,City of Hobsons Bay,Melbourne,-37.8715626,144.7775818,Hungry Jack's,-37.87185803736998,144.7771201562746,Fast Food Restaurant
4922,1075,Altona Meadows,3028,City of Hobsons Bay,Melbourne,-37.8715626,144.7775818,KFC,-37.871851222451404,144.7765802384986,Fast Food Restaurant
4923,1075,Altona Meadows,3028,City of Hobsons Bay,Melbourne,-37.8715626,144.7775818,Fish Tails,-37.8726683989851,144.77663040161133,Fast Food Restaurant
4924,1075,Altona Meadows,3028,City of Hobsons Bay,Melbourne,-37.8715626,144.7775818,Liquorland,-37.87312076820842,144.7766666278638,Liquor Store
4925,1075,Altona Meadows,3028,City of Hobsons Bay,Melbourne,-37.8715626,144.7775818,Noodles On The Run,-37.87302262428689,144.77628565663764,Asian Restaurant
4926,1075,Altona Meadows,3028,City of Hobsons Bay,Melbourne,-37.8715626,144.7775818,Aldi,-37.87188902796321,144.77523933622223,Supermarket
4927,1075,Altona Meadows,3028,City of Hobsons Bay,Melbourne,-37.8715626,144.7775818,Michel's Patisserie,-37.872795,144.775782,Bakery
4928,1075,Altona Meadows,3028,City of Hobsons Bay,Melbourne,-37.8715626,144.7775818,Central Square Shopping Centre,-37.873590821977906,144.77502618099624,Shopping Mall
4929,1075,Altona Meadows,3028,City of Hobsons Bay,Melbourne,-37.8715626,144.7775818,Coles,-37.87358656662453,144.77502147013664,Supermarket
4930,1076,Altona North,3025,City of Hobsons Bay,Melbourne,-37.8388686,144.83462409999998,Snap Williamstown,-37.83785218952999,144.83536005020142,Business Service
4931,1077,Ardeer,3022,City of Brimbank,Melbourne,-37.777671600000005,144.7988921,,,,
4932,1078,Armadale,3143,City of Stonnington,Melbourne,-37.857253,145.0190242,Coin Laundry Cafe,-37.856594440066075,145.0189129162999,Café
4933,1078,Armadale,3143,City of Stonnington,Melbourne,-37.857253,145.0190242,Pheast48,-37.86123300924401,145.01907272826844,Café
4934,1078,Armadale,3143,City of Stonnington,Melbourne,-37.857253,145.0190242,Armadale Cellars,-37.8546180865129,145.01492909976471,Liquor Store
4935,1078,Armadale,3143,City of Stonnington,Melbourne,-37.857253,145.0190242,Cooper and Milla's,-37.855934077257665,145.02372174034258,Breakfast Spot
4936,1078,Armadale,3143,City of Stonnington,Melbourne,-37.857253,145.0190242,Thomas Dux,-37.85588010648173,145.02294183830398,Grocery Store
4937,1078,Armadale,3143,City of Stonnington,Melbourne,-37.857253,145.0190242,Phillippa's Bakery & Provisions,-37.85561737690291,145.02155821392796,Café
4938,1078,Armadale,3143,City of Stonnington,Melbourne,-37.857253,145.0190242,Gardiner And Field,-37.85866715009261,145.0229416172024,Café
4939,1078,Armadale,3143,City of Stonnington,Melbourne,-37.857253,145.0190242,Armadale Station,-37.85633527108214,145.01923713010586,Train Station
4940,1078,Armadale,3143,City of Stonnington,Melbourne,-37.857253,145.0190242,7-Eleven,-37.8559116336144,145.02007628760765,Convenience Store
4941,1078,Armadale,3143,City of Stonnington,Melbourne,-37.857253,145.0190242,Euro Patisserie,-37.85556456453129,145.02042202365723,Café
4942,1078,Armadale,3143,City of Stonnington,Melbourne,-37.857253,145.0190242,Walk Don't Run,-37.856144,145.0198,Café
4943,1078,Armadale,3143,City of Stonnington,Melbourne,-37.857253,145.0190242,Tram Stop 41,-37.85560421650579,145.0205337110149,Light Rail Station
4944,1079,Arthurs Seat,3936,Shire of Mornington Peninsula,Melbourne,-38.352,144.953,Arthurs Seat Lookout,-38.35319247991224,144.95097219240196,Scenic Lookout
4945,1079,Arthurs Seat,3936,Shire of Mornington Peninsula,Melbourne,-38.352,144.953,Murrays Lookout,-38.35112266147955,144.94869202439799,Scenic Lookout
4946,1079,Arthurs Seat,3936,Shire of Mornington Peninsula,Melbourne,-38.352,144.953,Arthurs Hotel Restaurant,-38.35341,144.95156,Australian Restaurant
4947,1079,Arthurs Seat,3936,Shire of Mornington Peninsula,Melbourne,-38.352,144.953,franklins lookout,-38.35083229977923,144.94761409835522,Scenic Lookout
4948,1080,Ascot Vale,3032,City of Moonee Valley,Melbourne,-37.77674440000001,144.9110705,Ascot Vale Leisure Centre,-37.778844315950124,144.91115199563194,Gym
4949,1080,Ascot Vale,3032,City of Moonee Valley,Melbourne,-37.77674440000001,144.9110705,Mister Nice Guy's Bake Shop,-37.774397401232584,144.915705793858,Bakery
4950,1080,Ascot Vale,3032,City of Moonee Valley,Melbourne,-37.77674440000001,144.9110705,Scoozi,-37.77560742477392,144.9155516174672,Pizza Place
4951,1080,Ascot Vale,3032,City of Moonee Valley,Melbourne,-37.77674440000001,144.9110705,Little Byrd,-37.77486432794903,144.9156837353864,Café
4952,1080,Ascot Vale,3032,City of Moonee Valley,Melbourne,-37.77674440000001,144.9110705,Reverence,-37.77428748759004,144.91573682734023,Café
4953,1080,Ascot Vale,3032,City of Moonee Valley,Melbourne,-37.77674440000001,144.9110705,Crumbs Organic Bakehouse,-37.77466,144.9159,Bakery
4954,1080,Ascot Vale,3032,City of Moonee Valley,Melbourne,-37.77674440000001,144.9110705,Arcadia Gastronomique,-37.775065,144.915633,Diner
4955,1080,Ascot Vale,3032,City of Moonee Valley,Melbourne,-37.77674440000001,144.9110705,Ascot Vale Kebab House,-37.77598,144.91568,Middle Eastern Restaurant
4956,1080,Ascot Vale,3032,City of Moonee Valley,Melbourne,-37.77674440000001,144.9110705,Walter Street Reserve,-37.775601828175446,144.90772765671056,Park
4957,1080,Ascot Vale,3032,City of Moonee Valley,Melbourne,-37.77674440000001,144.9110705,Pazza Pizza,-37.77593,144.91569,Pizza Place
4958,1080,Ascot Vale,3032,City of Moonee Valley,Melbourne,-37.77674440000001,144.9110705,Bu Yemen,-37.77589,144.91571,Middle Eastern Restaurant
4959,1080,Ascot Vale,3032,City of Moonee Valley,Melbourne,-37.77674440000001,144.9110705,Ascot Vale Cellars,-37.77504,144.91584,Wine Bar
4960,1080,Ascot Vale,3032,City of Moonee Valley,Melbourne,-37.77674440000001,144.9110705,Yummy Palace,-37.775,144.91586,Chinese Restaurant
4961,1080,Ascot Vale,3032,City of Moonee Valley,Melbourne,-37.77674440000001,144.9110705,Ascot Vale Fish & Chippery,-37.77409,144.91555,Fish & Chips Shop
4962,1081,Ashburton,3147,City of Boroondara,Melbourne,-37.866944000000004,145.083056,Oak Room,-37.863793705343426,145.08246913135721,Café
4963,1081,Ashburton,3147,City of Boroondara,Melbourne,-37.866944000000004,145.083056,Ashburton Pool & Recreation Centre,-37.8666757169126,145.08540554547645,Pool
4964,1081,Ashburton,3147,City of Boroondara,Melbourne,-37.866944000000004,145.083056,Milk Cloud,-37.863458346075284,145.0804076795807,Café
4965,1081,Ashburton,3147,City of Boroondara,Melbourne,-37.866944000000004,145.083056,YMCA,-37.86586878785488,145.08545371656982,Gym
4966,1081,Ashburton,3147,City of Boroondara,Melbourne,-37.866944000000004,145.083056,Alamein Station,-37.86820894837495,145.07972063767312,Train Station
4967,1081,Ashburton,3147,City of Boroondara,Melbourne,-37.866944000000004,145.083056,Warner Reserve,-37.86655229829259,145.08749413841866,Park
4968,1081,Ashburton,3147,City of Boroondara,Melbourne,-37.866944000000004,145.083056,Mr Brownstone,-37.8631,145.08156,Café
4969,1082,Ashwood,3147,City of Monash,Melbourne,-37.867,145.10299999999998,Ashwood Reserve,-37.86833568672628,145.10194600681092,Park
4970,1082,Ashwood,3147,City of Monash,Melbourne,-37.867,145.10299999999998,Stocksville,-37.86762,145.10532,Café
4971,1082,Ashwood,3147,City of Monash,Melbourne,-37.867,145.10299999999998,Waverley Hockey Club,-37.86866509978484,145.09985676797166,Hockey Field
4972,1082,Ashwood,3147,City of Monash,Melbourne,-37.867,145.10299999999998,Ashwood Netball Courts,-37.86513506905052,145.10625542788557,Athletics & Sports
4973,1082,Ashwood,3147,City of Monash,Melbourne,-37.867,145.10299999999998,Golden Oven Woodfired Pizza,-37.86723,145.10849,Pizza Place
4974,1083,Aspendale,3195,City of Kingston,Melbourne,-38.025,145.10399999999998,Nachos Mexican Cantina,-38.026819451711916,145.1013744579621,Mexican Restaurant
4975,1083,Aspendale,3195,City of Kingston,Melbourne,-38.025,145.10399999999998,Foodworks,-38.02587151112098,145.1016443555173,Supermarket
4976,1083,Aspendale,3195,City of Kingston,Melbourne,-38.025,145.10399999999998,Aspendale Pharmacy,-38.02713,145.10258,Pharmacy
4977,1083,Aspendale,3195,City of Kingston,Melbourne,-38.025,145.10399999999998,Two Farm Girls,-38.026604,145.10164,Café
4978,1083,Aspendale,3195,City of Kingston,Melbourne,-38.025,145.10399999999998,Butch & Sundance Providore Cafe,-38.027213,145.102561,Café
4979,1083,Aspendale,3195,City of Kingston,Melbourne,-38.025,145.10399999999998,Aspendale Station,-38.027190253617285,145.10212376611028,Train Station
4980,1083,Aspendale,3195,City of Kingston,Melbourne,-38.025,145.10399999999998,AAA All Seasons Guttering,-38.02304,145.09895,Home Service
4981,1084,Aspendale Gardens,3195,City of Kingston,Melbourne,-38.022778,145.118889,Ritchies SUPA IGA Aspendale Gardens,-38.0219244375527,145.11761507327947,Grocery Store
4982,1084,Aspendale Gardens,3195,City of Kingston,Melbourne,-38.022778,145.118889,Charle's Bake House,-38.02191,145.117677,Bakery
4983,1084,Aspendale Gardens,3195,City of Kingston,Melbourne,-38.022778,145.118889,My Chemist,-38.021792199362984,145.11776265220783,Pharmacy
4984,1084,Aspendale Gardens,3195,City of Kingston,Melbourne,-38.022778,145.118889,Aspendale Gardens Charcoal Chicken,-38.021617363564744,145.117999708771,Fast Food Restaurant
4985,1085,Attwood,3049,City of Hume,Melbourne,-37.666,144.887,Old Broady Fish Shop,-37.66569641361438,144.88616356072612,Seafood Restaurant
4986,1085,Attwood,3049,City of Hume,Melbourne,-37.666,144.887,DEPI Attwood Centre & 475 Mickleham Rd (Attwood) 2,-37.664317,144.885012,Bus Stop
4987,1085,Attwood,3049,City of Hume,Melbourne,-37.666,144.887,Arrange It For You,-37.666785906747144,144.8837685585022,Business Service
4988,1086,Avondale Heights,3034,City of Moonee Valley,Melbourne,-37.7628247,144.8648709,McDonald's,-37.76644977098765,144.86349969457638,Fast Food Restaurant
4989,1086,Avondale Heights,3034,City of Moonee Valley,Melbourne,-37.7628247,144.8648709,Liquorland,-37.76178270061335,144.86039389177438,Liquor Store
4990,1087,Avonsleigh,3782,Shire of Cardinia,Melbourne,-37.925,145.481944,,,,
4991,1088,Badger Creek,3777,Shire of Yarra Ranges,Melbourne,-37.685,145.53799999999998,Badger Creek Blueberry Farm,-37.68728700794116,145.53820865931385,Winery
4992,1088,Badger Creek,3777,Shire of Yarra Ranges,Melbourne,-37.685,145.53799999999998,Platapusary,-37.684072560922445,145.53309452196254,Exhibit
4993,1088,Badger Creek,3777,Shire of Yarra Ranges,Melbourne,-37.685,145.53799999999998,Sanctuary Harvest,-37.682482962642034,145.5333005387079,Australian Restaurant
4994,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Miss Alex & Co.,-37.872941988991265,144.98996513829934,Café
4995,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Yo-Chi,-37.86878433455922,144.99386278427554,Ice Cream Shop
4996,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Lezzet Contemporary Turkish Cuisine,-37.87273043114513,144.9899205520964,Turkish Restaurant
4997,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Ziggy's Eatery,-37.868728318581084,144.99329180433313,Burger Joint
4998,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Batch Espresso,-37.86897297857654,144.995252209708,Café
4999,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Si Señor Art Taqueria,-37.8687575498528,144.99324442641247,Taco Place
5000,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Treehouse Lounge Bar,-37.86903013662783,144.99557757186736,Bar
5001,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Ilona Staller,-37.868636,144.993438,Australian Restaurant
5002,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Dana Patisserie,-37.86862850419452,144.99260314088224,Dessert Shop
5003,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Las Chicas,-37.86885943099106,144.9934650904308,Breakfast Spot
5004,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Rolls Japanese Takeaway,-37.86888045833246,144.99470197278077,Sushi Restaurant
5005,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,The Coffee Company,-37.86861308010583,144.99270346861124,Café
5006,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Garage Espresso,-37.86911609123542,144.99019733260164,Breakfast Spot
5007,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Ripponlea Food and Wine,-37.87649595964849,144.9956359289555,Café
5008,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Grindhouse Cafe,-37.868848652391954,144.9939714041723,Café
5009,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Las Chicas,-37.8687556063506,144.99343414457522,Café
5010,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Saigon Street Eats,-37.86911,144.99494,Vietnamese Restaurant
5011,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Presse Cafe Wine Bar,-37.87303258713175,144.99015657605116,Wine Bar
5012,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Feast On Carlisle,-37.868623829265594,144.992139994607,Fast Food Restaurant
5013,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Grosvenor Hotel,-37.87258847364211,144.9901003286472,Gastropub
5014,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Wall Two 80,-37.86860997157793,144.9933428621156,Café
5015,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Curry Leaf Cafe,-37.87310554217093,144.9901884653693,Indian Restaurant
5016,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Common Ground,-37.86888137318027,144.9939661965165,Café
5017,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Balaclava Station,-37.869119633093995,144.99356118710867,Train Station
5018,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Feedmee,-37.86887071651229,144.9939448450713,Salad Place
5019,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,7-Eleven,-37.868582235675326,144.99347465438694,Convenience Store
5020,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Pause,-37.86863877735033,144.9929876896695,Bar
5021,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Ripponlea Station,-37.876047324432854,144.99543828265405,Train Station
5022,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,EN Izakaya,-37.86924,144.99584,Japanese Restaurant
5023,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,This Little Piggy,-37.87039,144.99425,Café
5024,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Carlisle Seafood,-37.868731825200655,144.9935514304576,Fish & Chips Shop
5025,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Tom Yum Thai,-37.869377,144.995486,Thai Restaurant
5026,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Midali Espresso,-37.86916,144.99529,Café
5027,1089,Balaclava,3183,City of Port Phillip,Melbourne,-37.873000000000005,144.993,Spot On Ripponlea,-37.876656,144.996126,Café
5028,1090,Balnarring,3926,Shire of Mornington Peninsula,Melbourne,-38.371,145.118,,,,
5029,1091,Balnarring Beach,3926,Shire of Mornington Peninsula,Melbourne,-38.388993799999994,145.1182718,,,,
5030,1092,Balwyn,3103,City of Boroondara,Melbourne,-37.80888900000001,145.078889,Arthur Radley Cafe,-37.81204,145.07605,Café
5031,1092,Balwyn,3103,City of Boroondara,Melbourne,-37.80888900000001,145.078889,Palace Balwyn Cinema,-37.812216854149064,145.07585020711298,Movie Theater
5032,1092,Balwyn,3103,City of Boroondara,Melbourne,-37.80888900000001,145.078889,Augello's Ristorante & Pizzeria,-37.81251,145.07719,Italian Restaurant
5033,1092,Balwyn,3103,City of Boroondara,Melbourne,-37.80888900000001,145.078889,Asukatei,-37.81277734572058,145.08123069994292,Japanese Restaurant
5034,1092,Balwyn,3103,City of Boroondara,Melbourne,-37.80888900000001,145.078889,Jazz Ria,-37.81296,145.08086,Malay Restaurant
5035,1092,Balwyn,3103,City of Boroondara,Melbourne,-37.80888900000001,145.078889,Cherry Road Cafe,-37.8127396188937,145.08059066447638,Café
5036,1092,Balwyn,3103,City of Boroondara,Melbourne,-37.80888900000001,145.078889,Ella Bache Balwyn,-37.81263,145.08098,Cosmetics Shop
5037,1092,Balwyn,3103,City of Boroondara,Melbourne,-37.80888900000001,145.078889,Sushi Club,-37.81273,145.08183,Japanese Restaurant
5038,1093,Balwyn North,3104,City of Boroondara,Melbourne,-37.7941151,145.08793380000003,琞会所--Balwyn,-37.79235,145.08975,Asian Restaurant
5039,1094,Bangholme,3175,City of Greater Dandenong,Melbourne,-38.045343599999995,145.1702424,,,,
5040,1095,Baxter,3911,Shire of Mornington Peninsula,Melbourne,-38.196,145.157,Woolworths,-38.19463625830654,145.1595311245871,Supermarket
5041,1095,Baxter,3911,Shire of Mornington Peninsula,Melbourne,-38.196,145.157,Baxter Bakery,-38.195241196065496,145.15907432802044,Bakery
5042,1095,Baxter,3911,Shire of Mornington Peninsula,Melbourne,-38.196,145.157,Baxter Tavern,-38.196549159539934,145.16116435348803,Gastropub
5043,1095,Baxter,3911,Shire of Mornington Peninsula,Melbourne,-38.196,145.157,Baxter Station,-38.19405514482985,145.16049197645376,Train Station
5044,1096,Bayles,3981,Shire of Cardinia,Melbourne,-38.181999999999995,145.575,,,,
5045,1097,Bayswater,3153,City of Knox,Melbourne,-37.843,145.268,Junior Tan,-37.84301630711379,145.2670374615603,Malay Restaurant
5046,1097,Bayswater,3153,City of Knox,Melbourne,-37.843,145.268,The Hatter and the Hare,-37.84134266700393,145.2709264929122,Café
5047,1097,Bayswater,3153,City of Knox,Melbourne,-37.843,145.268,Yang's Hot Works Noodle & Dumpling Restaurant,-37.84085398981582,145.26594188415433,Dumpling Restaurant
5048,1097,Bayswater,3153,City of Knox,Melbourne,-37.843,145.268,Thai Tables Restaurant,-37.8408614586339,145.26591371283357,Thai Restaurant
5049,1097,Bayswater,3153,City of Knox,Melbourne,-37.843,145.268,Pho Huong Viet,-37.84172612794938,145.26404414712746,Vietnamese Restaurant
5050,1097,Bayswater,3153,City of Knox,Melbourne,-37.843,145.268,Anytime Fitness,-37.84239998585544,145.27071994010848,Gym
5051,1097,Bayswater,3153,City of Knox,Melbourne,-37.843,145.268,Coffee Interchange,-37.84059155348245,145.2661851605113,Café
5052,1097,Bayswater,3153,City of Knox,Melbourne,-37.843,145.268,Kotajaya Restaurant,-37.84216070486978,145.26249261671526,Malay Restaurant
5053,1097,Bayswater,3153,City of Knox,Melbourne,-37.843,145.268,7-Eleven,-37.844970339621796,145.2698887635968,Convenience Store
5054,1097,Bayswater,3153,City of Knox,Melbourne,-37.843,145.268,Coles,-37.842474849491396,145.26675905937404,Supermarket
5055,1097,Bayswater,3153,City of Knox,Melbourne,-37.843,145.268,The Bayswater Hotel,-37.840851605054425,145.26889085769653,Pub
5056,1097,Bayswater,3153,City of Knox,Melbourne,-37.843,145.268,Pharmore Bayswater,-37.84156085142477,145.26551172615186,Pharmacy
5057,1097,Bayswater,3153,City of Knox,Melbourne,-37.843,145.268,Aldi,-37.84108631195914,145.26592189530476,Supermarket
5058,1097,Bayswater,3153,City of Knox,Melbourne,-37.843,145.268,Mountain Hwy (Bayswater Station),-37.84044694370112,145.26835056848532,Bus Stop
5059,1097,Bayswater,3153,City of Knox,Melbourne,-37.843,145.268,Bayswater Roller City,-37.843473,145.271293,Skating Rink
5060,1097,Bayswater,3153,City of Knox,Melbourne,-37.843,145.268,Pho Kha Tran,-37.84153744346087,145.26432769056174,Vietnamese Restaurant
5061,1097,Bayswater,3153,City of Knox,Melbourne,-37.843,145.268,Video Busters,-37.841396,145.26419,Video Store
5062,1097,Bayswater,3153,City of Knox,Melbourne,-37.843,145.268,Marie Wallace Bayswater Park,-37.839009,145.267228,Park
5063,1098,Bayswater North,3153,City of Maroondah,Melbourne,-37.82700000000001,145.28,Spotlight Bayswater,-37.828317918055106,145.27864873674469,Arts & Crafts Store
5064,1098,Bayswater North,3153,City of Maroondah,Melbourne,-37.82700000000001,145.28,Subway,-37.828082,145.280772,Sandwich Place
5065,1098,Bayswater North,3153,City of Maroondah,Melbourne,-37.82700000000001,145.28,The Good Guys,-37.82854998153489,145.27894416235114,Electronics Store
5066,1098,Bayswater North,3153,City of Maroondah,Melbourne,-37.82700000000001,145.28,Officeworks Bayswater,-37.82862385600719,145.28224929331932,Paper / Office Supplies Store
5067,1098,Bayswater North,3153,City of Maroondah,Melbourne,-37.82700000000001,145.28,BCF : Boating. Camping. Fishing,-37.83017414057946,145.28010091675023,Sporting Goods Shop
5068,1099,Beaconsfield,3807,Shire of Cardinia,Melbourne,-38.049,145.371,Slippery Jacks,-38.04782837588095,145.3696114655106,Australian Restaurant
5069,1099,Beaconsfield,3807,Shire of Cardinia,Melbourne,-38.049,145.371,Georgios Seafood & Steak Restaurant,-38.04784314230728,145.36990865591935,Steakhouse
5070,1099,Beaconsfield,3807,Shire of Cardinia,Melbourne,-38.049,145.371,Beaconsfield Station,-38.050959888829645,145.36635864792262,Train Station
5071,1099,Beaconsfield,3807,Shire of Cardinia,Melbourne,-38.049,145.371,Ducky In The Field,-38.045074,145.368504,Café
5072,1099,Beaconsfield,3807,Shire of Cardinia,Melbourne,-38.049,145.371,Beacy BBQ Chicken,-38.04509017137576,145.36829303305834,BBQ Joint
5073,1099,Beaconsfield,3807,Shire of Cardinia,Melbourne,-38.049,145.371,Beacy Flake,-38.0451286175368,145.3681633522596,Fish & Chips Shop
5074,1099,Beaconsfield,3807,Shire of Cardinia,Melbourne,-38.049,145.371,Asian Feast,-38.045132848339925,145.36809994553124,Asian Restaurant
5075,1100,Beaconsfield Upper,3808,Shire of Cardinia,Melbourne,-37.9982063,145.4237893,,,,
